scorer,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90
bodyparts,point_1,point_1,point_1,point_2,point_2,point_2,point_3,point_3,point_3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
219,792.2982,578.47473,0.8620549,814.41785,550.7157,0.92155963,743.896,483.58813,0.7553649
220,792.9464,578.747,0.9053809,814.6681,551.10065,0.9095335,742.9252,485.4149,0.69947225
221,792.3729,578.63794,0.88968617,815.31067,551.2936,0.8850651,740.22174,487.54443,0.6034374
222,792.36646,578.3725,0.89560884,815.55786,551.26086,0.8853559,739.6172,489.62604,0.5970994
223,790.97833,578.1139,0.8979159,815.77716,551.53436,0.8822748,739.1086,491.30917,0.52459735
224,791.16095,578.39087,0.89930147,815.5143,551.5229,0.87454325,738.75635,492.4691,0.5858133
225,792.6535,578.5335,0.9086322,815.52734,551.18396,0.9021073,738.3204,491.34576,0.45438433
226,792.58704,578.57385,0.8930907,814.9538,550.9254,0.8954585,70.772,10.066126,0.32162043
227,792.69684,578.60205,0.91314113,814.69763,551.3369,0.8941805,735.51843,491.25256,0.63429224
228,792.593,578.3687,0.9011577,814.86865,551.2106,0.89054173,736.664,490.317,0.76817757
229,792.5489,578.48065,0.9240694,814.5687,550.80316,0.9167172,735.0205,487.5825,0.6900714
230,792.4647,578.2299,0.904623,814.78864,550.53973,0.9257789,738.3561,484.81686,0.7722072
231,792.3603,577.9584,0.9042426,815.2491,550.83844,0.8743785,738.7331,481.68674,0.78955173
232,792.22076,577.80853,0.89288276,814.96704,550.84406,0.86239743,739.5033,479.4198,0.8653896
233,792.23035,577.75635,0.89361995,814.7604,551.1226,0.88283813,740.95807,477.79523,0.86623853
234,792.5309,577.5657,0.91363543,814.9293,550.80585,0.89288944,742.6712,476.5612,0.86849874
235,793.3426,577.3786,0.91847986,816.1423,550.921,0.90555346,745.04205,476.41837,0.93225694
236,794.65704,577.51337,0.9337201,817.2713,551.23517,0.9153062,747.26685,475.2292,0.95490456
237,795.9472,577.32074,0.8937022,818.4982,551.01874,0.94281334,749.27106,474.1974,0.91060454
238,797.75775,576.92114,0.88856614,819.6145,550.4264,0.99734396,751.3674,473.73895,0.864966
239,799.14966,576.20746,0.86272234,820.42975,549.9896,0.9840481,753.864,473.76715,0.8192835
240,799.35626,576.233,0.86382145,820.4676,549.65295,0.99386895,754.6408,473.462,0.79531115
241,800.1152,576.0505,0.86679393,820.6528,549.53094,1.0,755.0608,473.05374,0.7798155
242,799.9802,575.51984,0.86670977,820.6776,549.72974,0.99884415,755.6029,472.33304,0.8153174
243,799.9414,575.4291,0.8642076,820.6519,549.5467,0.976847,755.9354,471.87805,0.8282071
244,800.21387,575.1599,0.87952715,820.70465,549.5061,0.9832084,755.9856,471.3506,0.8351721
245,800.31805,575.24133,0.8609546,820.67,549.35223,0.9945258,756.42737,470.24805,0.84230965
246,799.82916,575.53314,0.85097224,820.67725,549.789,0.9812211,756.4757,469.95865,0.8267539
247,800.31134,575.4162,0.8801711,820.8567,549.9416,0.98663616,757.2038,468.95627,0.8386004
248,800.4397,575.4382,0.8735853,821.01086,549.90515,0.97651154,757.6362,469.06226,0.85599613
249,800.30396,575.3056,0.864708,821.034,549.9106,0.97444636,757.91656,469.05515,0.83980024
250,800.1529,575.14264,0.8836059,820.90234,549.4842,0.99468887,758.1811,468.8115,0.83046657
251,799.9992,574.8945,0.8831188,820.97205,549.63184,1.0,758.2209,468.84183,0.8220994
252,799.9069,575.304,0.88184196,821.0638,549.52875,0.9701775,758.23315,468.49478,0.8476515
253,800.0334,575.2411,0.8802719,821.1188,549.48425,0.9863834,759.13245,468.41864,0.82439125
254,799.7418,575.3295,0.8734539,821.09204,549.65405,0.98617023,759.2452,468.53735,0.8312201
255,800.2295,575.5002,0.8729942,821.2686,549.745,1.0,760.3486,468.3565,0.82020795
256,800.3403,575.5268,0.8703765,821.2763,549.56433,0.9914575,761.71466,468.45435,0.86377853
257,800.78296,576.0968,0.8720067,821.5273,549.92426,0.97679234,763.5965,467.9111,0.8703723
258,800.8439,576.16675,0.8722874,821.7092,550.0302,0.9575128,765.3101,467.92505,0.9296843
259,800.30896,575.4777,0.8670143,821.8612,549.9513,0.95170224,766.0066,467.3962,0.90220916
260,800.7922,576.1806,0.8795262,821.9035,549.5182,0.9786637,769.6459,467.8537,0.78855336
261,800.89105,575.3903,0.8834284,822.0781,549.9589,0.9710055,771.37396,467.95047,0.8514055
262,801.3787,576.24664,0.88894856,822.39343,549.85785,0.96604884,774.3359,467.2634,0.87473434
263,801.5464,576.53,0.9015015,822.28143,549.6618,0.9641438,777.24,467.29657,0.87051046
264,801.02234,576.3329,0.8776204,821.80457,549.3221,0.9995405,778.62085,467.18192,0.88897645
265,801.09766,576.591,0.8555959,822.0718,549.7063,0.9832564,780.051,466.2036,0.87772363
266,801.35394,577.0309,0.8678234,821.8028,549.4676,1.0,782.53546,467.95096,0.7269475
267,801.22394,577.17377,0.8608205,821.5751,549.89264,1.0,783.37225,468.96933,0.6788285
268,801.83673,577.195,0.89236677,821.9777,549.7276,0.99793935,785.0352,469.34103,0.69302714
269,801.6799,576.9766,0.890231,822.3084,549.9344,0.98318356,784.62805,468.64926,0.6822477
270,801.24884,577.07697,0.88503855,822.672,550.328,0.946438,783.67444,468.2755,0.7389547
271,801.795,577.3977,0.89091563,822.87866,550.18933,0.93859345,785.1897,469.666,0.7245964
272,801.6424,577.2964,0.87285346,822.79236,550.35394,0.935474,785.7775,470.21753,0.7132738
273,801.7064,577.2355,0.86930764,823.9038,550.5321,0.94133073,786.4324,470.36792,0.70656735
274,801.7277,577.4901,0.8726373,824.11115,550.61536,0.9449981,786.9529,470.46234,0.7512176
275,801.5093,577.14636,0.87078637,823.8277,550.2701,0.9725625,785.9059,470.51993,0.7492589
276,801.4413,577.10205,0.8415105,824.3437,550.1729,0.9275045,784.6174,469.8684,0.74684954
277,801.53406,576.9621,0.87006384,824.5169,550.0712,0.9400591,780.9424,468.39224,0.8624847
278,801.48773,576.7079,0.86322695,824.4752,550.32495,0.9452341,778.9095,467.6887,0.9006688
279,801.45856,576.58344,0.86570007,824.24725,550.4632,0.9301853,778.96,467.85175,0.8909726
280,801.3128,576.63385,0.8756169,824.13904,551.1017,0.919777,778.6876,468.3262,0.7034924
281,800.95197,576.7026,0.85301626,822.7586,550.21545,0.93973464,775.2999,468.8873,0.6878573
282,800.1518,576.9346,0.83758867,822.43207,550.05725,0.90666455,770.8164,472.04333,0.7390089
283,799.31915,576.9533,0.834373,821.85046,549.9617,0.9241734,765.6614,473.25864,0.8464705
284,798.92523,577.07916,0.8682223,821.17346,550.02423,0.9485752,763.01733,474.29675,0.97660506
285,798.9958,576.7101,0.853893,820.25775,549.4484,0.9835016,761.0324,475.25244,0.86908025
286,798.5697,576.4923,0.8615087,820.1183,549.61285,0.9793121,758.2401,476.35043,0.8754977
287,799.0708,576.59607,0.86126375,820.3438,549.7285,0.9781734,755.21576,478.3142,0.87568474
288,798.4872,576.61084,0.8671368,820.5702,550.04956,0.9599561,753.4591,480.9581,0.8154489
289,799.22815,576.4873,0.8821611,820.42664,549.95917,1.0,749.28784,484.4774,0.8714047
290,798.61285,576.6307,0.8861387,820.2448,550.2121,1.0,746.7511,487.45865,0.8577838
291,799.2634,576.74036,0.8723049,820.56213,550.1844,0.9943395,743.50726,489.6025,0.7834651
292,799.98846,576.923,0.8548031,820.80005,550.235,0.984844,739.58624,491.94913,0.79633516
293,799.8892,576.6549,0.84318626,819.87415,549.0368,1.0,737.7443,494.8713,0.78129995
294,800.14514,576.3382,0.8705573,820.41705,549.6052,1.0,736.51556,497.24814,0.71277404
295,800.3956,576.02765,0.87042266,820.7468,549.67346,1.0,734.37714,501.74283,0.7979505
296,800.58405,576.2123,0.8555657,820.73065,549.5389,1.0,734.0218,503.20764,0.7696033
297,800.7214,576.2423,0.8607032,820.54987,549.0643,1.0,733.78564,504.8374,0.7869371
298,800.742,576.3913,0.87084806,821.50244,549.60895,1.0,733.3868,506.51807,0.8398574
299,801.4187,576.51953,0.8770643,821.6851,549.4638,0.9952021,733.59894,507.95764,0.84638387
300,801.49207,576.6161,0.8808778,822.6445,550.1562,0.94517374,732.15295,508.09167,0.7273634
301,801.91174,577.0374,0.89673346,822.75037,550.05164,0.9531035,732.4861,508.16248,0.7633769
302,801.9512,576.9453,0.8830574,822.60693,550.2342,0.97092974,732.8085,507.01538,0.7547659
303,801.8586,577.06354,0.85919654,822.8399,550.58545,0.950437,734.22546,505.98837,0.59576607
304,801.5478,577.1056,0.8384963,822.7071,550.63983,0.96716213,733.33185,508.67197,0.6412197
305,801.2333,576.53595,0.82048815,822.59845,550.75745,0.97307324,77.127846,9.196152,0.39501426
306,801.58484,576.928,0.83102185,822.7105,550.93164,0.9629301,76.8553,9.675175,0.42678618
307,801.654,576.9801,0.84968907,823.2686,551.63226,0.92424893,733.94305,514.19904,0.4268168
308,802.3193,577.4282,0.8665094,824.25073,552.11774,0.9090394,732.3956,514.71375,0.5099029
309,801.99133,577.5072,0.83909494,823.3631,551.59564,0.91841555,731.81024,515.506,0.6180384
310,801.76636,577.17084,0.84624445,824.51245,552.0036,0.9096136,731.677,516.1406,0.58478916
311,802.34985,577.5033,0.86138064,824.7639,552.586,0.9082168,731.40967,515.23193,0.6241696
312,801.835,577.1654,0.84080535,824.8643,552.38544,0.92488897,732.1763,516.375,0.6417542
313,802.582,577.9052,0.8610411,824.6558,552.09235,0.91283184,77.0745,9.727406,0.42920858
314,802.59174,577.16223,0.8718447,824.77234,551.1523,0.95954794,77.29379,9.540847,0.35505465
315,802.6197,575.84863,0.8984911,824.5515,549.89935,0.989533,733.1264,517.1333,0.3050919
316,801.95245,574.9081,0.9435986,824.16693,549.69214,1.0,731.56555,515.4995,0.44789186
317,801.8872,574.59314,0.93923265,823.7957,549.4409,1.0,78.15208,7.583659,0.26446876
318,801.6714,574.2797,0.97276604,823.7695,549.5344,1.0,727.47943,505.33997,0.45337954
319,801.5344,573.6358,0.96528774,823.28015,549.0554,1.0,729.7303,502.1428,0.43350092
320,801.27673,573.62964,0.94351333,822.9681,548.87305,1.0,730.138,499.3111,0.6325871
321,801.2208,573.3405,0.95776623,823.26965,548.46814,1.0,729.8743,498.48053,0.66643715
322,801.0112,572.6309,0.922327,822.8326,547.65717,1.0,730.69666,496.41312,0.7756163
323,801.749,571.30884,0.9316574,823.04364,546.429,0.95144266,730.89685,492.88373,0.8508069
324,801.64764,569.9052,0.8892286,823.45374,543.7027,0.92519957,731.3599,489.88388,0.7575037
325,801.79535,567.84296,0.91065484,823.24603,541.9806,0.89244777,731.5312,486.58353,0.7276784
326,801.9287,566.3283,0.91854143,823.4659,540.07874,0.9140311,731.8704,484.2023,0.79090095
327,801.7002,564.9516,0.8807923,823.5977,539.27454,0.8831772,731.77045,483.74554,0.74797535
328,801.8506,564.5172,0.8715167,823.88727,538.77075,0.871944,733.17535,483.85144,0.62516046
329,802.0021,564.6929,0.88931274,823.7201,539.115,0.8887494,734.64215,483.20493,0.6433585
330,801.82745,563.9978,0.85791093,823.44574,539.4408,0.8939055,734.38684,483.0194,0.6161936
331,802.17145,564.3928,0.9087402,823.663,539.4053,0.9190412,735.6823,482.5273,0.67011684
332,802.95374,566.05255,0.93378544,825.6961,540.46747,0.9123738,734.6983,484.0579,0.6420763
333,803.57764,566.7416,0.91619426,827.6856,542.44867,0.9317987,735.2198,486.5151,0.6705493
334,806.06244,567.69336,0.86761177,829.7441,544.56903,0.9223776,737.5565,491.65674,0.6060872
335,808.74164,569.39746,0.8214571,831.2183,546.1209,1.0,740.23254,497.57724,0.53999674
336,810.27783,570.422,0.8496289,832.56665,546.2713,0.99136144,739.46,501.33044,0.7304863
337,812.0465,570.9639,0.8939935,833.29175,546.0192,1.0,738.57367,505.59125,0.7459575
338,812.6468,571.9655,0.9040189,834.3475,546.9849,1.0,738.21423,506.7381,0.74942243
339,813.62933,572.7815,0.91730523,835.1425,547.84576,1.0,738.22736,507.76675,0.61916924
340,814.0643,573.21027,0.8835074,835.5552,548.51575,1.0,738.97833,507.2325,0.61722803
341,815.0262,573.0091,0.91007966,836.77594,549.441,1.0,739.6221,506.55237,0.58709675
342,815.71564,574.27954,0.9159593,837.4992,550.3816,0.96721685,741.17474,505.8788,0.61742866
343,815.9021,574.22046,0.91361994,837.7774,550.9323,0.94934046,744.24335,504.02863,0.539503
344,816.06104,574.5429,0.901666,838.2482,551.53796,0.9014767,744.39264,502.72623,0.6534573
345,816.2564,575.2557,0.8915324,838.31934,551.87463,0.89731306,746.734,501.87704,0.64905393
346,816.312,575.05914,0.8870962,838.4514,552.0233,0.89948195,747.088,501.0179,0.7646209
347,816.5233,576.21313,0.8608832,838.60297,552.0775,0.8979576,747.2884,500.80405,0.7443374
348,816.067,574.88605,0.88168156,838.92523,552.6783,0.90658504,747.6746,500.84277,0.6891617
349,816.3157,575.09174,0.87721115,839.2329,552.9577,0.9061509,747.5899,499.78635,0.7370515
350,815.6407,575.1389,0.8798012,838.15515,552.2342,0.9285972,746.6398,498.99734,0.7863513
351,814.57074,574.9342,0.8876703,837.24426,552.0797,0.9250227,746.4527,498.93994,0.7911184
352,813.3055,573.6923,0.91015095,835.8481,549.8811,0.99957186,746.2112,495.51495,0.79827505
353,812.65436,572.2506,0.94407445,834.77386,547.70245,1.0,745.2376,492.2101,0.76725376
354,811.88184,569.6531,0.9044566,834.13196,546.2757,1.0,745.0166,490.7765,0.80548966
355,811.1181,568.36523,0.86503947,833.87,545.7106,1.0,744.80975,489.57748,0.78271836
356,810.8574,567.95807,0.8921666,833.66266,545.5631,1.0,744.7166,488.51898,0.7597078
357,811.2064,567.3213,0.9155901,833.5275,545.20667,1.0,745.04065,488.0711,0.75150657
358,811.07477,567.2605,0.91266733,833.5708,545.1119,1.0,744.8395,487.59625,0.7623355
359,810.7716,566.8412,0.93121666,833.63354,544.96204,1.0,745.05524,487.8903,0.7486978
360,810.3327,566.688,0.9138483,833.3831,545.08453,1.0,744.8967,487.51846,0.73045003
361,810.1928,566.4412,0.9269352,833.52515,544.8248,0.994397,744.9353,487.01202,0.7591002
362,810.1716,566.42554,0.92103875,833.55365,544.9371,0.9993759,743.6727,485.6676,0.6878767
363,810.03815,566.4393,0.9088273,833.2525,544.871,0.99284595,743.5071,484.95074,0.5896734
364,810.07745,566.3403,0.89733577,833.42474,544.6238,0.979287,744.58203,484.61444,0.6837019
365,809.7485,566.31,0.88348275,833.38824,544.7082,0.98233896,744.96716,484.8931,0.7195052
366,809.6935,566.2533,0.8911639,833.36334,544.7101,0.9887587,744.7436,484.219,0.7466042
367,809.621,566.2173,0.8901567,833.27295,544.8654,0.9953261,744.65125,483.9856,0.7254795
368,809.809,566.37506,0.8933951,833.16724,544.6718,0.98685,744.8076,483.7503,0.72172755
369,809.8017,566.19305,0.89943075,833.23126,544.8675,0.9845252,744.57745,483.45526,0.70626354
370,809.8239,566.381,0.8945889,833.3497,544.959,0.98222655,744.8718,483.3726,0.70023394
371,809.8553,566.1955,0.9276283,833.2686,544.46106,0.9868157,744.67584,482.84787,0.7096716
372,809.7249,565.3703,0.9539581,833.6579,543.5162,0.9763419,745.6812,482.59927,0.7179077
373,809.6857,564.81964,0.96306086,833.5294,542.6746,0.9853727,745.3403,481.69632,0.7141027
374,809.9204,564.1157,0.9552764,833.5181,541.5467,0.9837598,744.995,479.21268,0.7472617
375,809.7895,563.7454,0.9424389,833.7407,540.92053,0.9901279,745.67615,478.76123,0.69983697
376,809.42737,563.35504,0.90824246,833.6723,540.7492,0.98116356,745.07764,477.74332,0.73014265
377,809.5021,563.13885,0.9208044,833.592,540.3973,0.971214,746.1025,477.8815,0.72694135
378,809.3772,563.56946,0.92041296,833.63214,540.39,0.96374756,746.0796,476.77853,0.67581993
379,809.5239,563.2136,0.93184376,833.55255,540.15594,0.97290456,744.7717,476.15607,0.7266332
380,809.1614,563.14575,0.9138161,833.47217,540.35144,0.9692741,744.57434,476.29965,0.7631441
381,809.1415,563.1436,0.9220893,833.67645,540.13574,0.9699778,745.07245,476.21005,0.6752543
382,809.02594,563.10443,0.877851,833.5282,540.7644,0.9418066,746.21686,477.7122,0.84084195
383,809.26636,563.20386,0.8968752,833.4889,540.5476,0.9551652,746.3398,478.34177,0.8608811
384,809.0401,562.9744,0.9116632,833.8321,540.57104,0.948947,746.3682,478.53998,0.8473843
385,808.7772,562.85266,0.91681653,833.8598,540.4494,0.96654403,746.3475,477.9453,0.82140845
386,808.92004,562.88916,0.8996818,834.01135,540.18896,0.94276696,747.1464,476.78317,0.7647406
387,808.80084,562.94336,0.93333924,833.87286,540.181,0.95172375,746.91925,476.56906,0.7286877
388,808.38184,562.88153,0.91580546,833.5717,540.4328,0.95002836,746.794,476.53784,0.7130848
389,806.9923,562.50555,0.90515846,832.82404,540.7541,0.9408898,745.74945,476.57455,0.83347255
390,805.97235,562.625,0.9415323,831.27277,541.3045,0.9425309,745.5219,477.00385,0.79394525
391,805.3707,562.6518,0.95202935,830.4063,541.3063,0.9468864,743.8055,476.17438,0.7966052
392,804.6912,562.509,0.9347848,829.72455,541.13763,0.9461877,743.05646,475.7743,0.80441165
393,803.6576,562.4456,0.907475,829.3048,540.4575,0.8903148,742.1644,475.63644,0.7559636
394,803.7306,562.8838,0.8955528,829.0281,540.9888,0.85777396,742.3842,475.3071,0.78688866
395,803.5661,562.7557,0.9232883,829.0969,540.5213,0.904588,742.82434,475.2429,0.8181839
396,803.46173,562.64984,0.8851552,828.8819,541.3268,0.89308184,742.71,475.1476,0.78285456
397,803.97217,562.7186,0.9331022,828.95776,541.51715,0.9037646,742.8808,475.75357,0.8050396
398,803.45526,562.6236,0.8924125,828.9891,541.4485,0.88220316,742.5129,475.35568,0.8245969
399,803.6022,562.8076,0.8972257,828.852,542.011,0.8895073,742.7834,475.37598,0.81067455
400,803.7508,562.9735,0.91075367,828.93835,542.35266,0.90972984,743.20325,475.76636,0.8329114
401,803.7041,563.3533,0.9200469,829.0319,542.858,0.91210943,744.0553,475.92944,0.8075552
402,804.09875,563.655,0.93869287,829.5908,543.1026,0.90645015,744.0458,476.70847,0.8155082
403,804.1141,564.01953,0.9483466,828.81464,543.76575,0.9209594,743.95123,477.2014,0.80098975
404,804.0953,564.2261,0.95894825,829.08307,544.05774,0.9320981,744.0887,478.05502,0.83832854
405,804.2124,564.4859,0.9674838,829.1825,544.43585,0.9365762,744.91486,478.3179,0.80940783
406,804.2032,564.746,0.96088994,829.31525,544.49133,0.9245567,744.5703,477.60913,0.74515843
407,803.9515,564.8283,0.9558041,828.9902,544.5474,0.9483182,744.34753,477.1197,0.74442434
408,804.18256,564.5116,0.9420671,829.238,544.75684,0.9438526,744.772,477.53296,0.7984949
409,803.97266,564.6375,0.9484932,829.14465,544.7703,0.93807346,744.6716,477.36572,0.83826923
410,803.94977,565.0573,0.959027,829.0419,544.85004,0.9520292,744.58575,476.87213,0.7746405
411,803.8167,564.9231,0.9558313,829.0611,544.8915,0.95793915,743.85187,476.34946,0.73318493
412,803.88367,564.92224,0.9507053,829.02594,545.12756,0.9672279,744.07007,476.0145,0.70987755
413,803.93976,564.8285,0.9716285,828.9557,545.0974,0.9737219,744.2091,475.55646,0.6940135
414,804.0692,564.8663,0.9605963,829.11255,545.2091,0.9863643,744.93274,475.8618,0.72671175
415,803.94965,564.8734,0.95784736,829.2704,545.1874,0.97515637,745.28406,476.22992,0.73902327
416,804.1061,564.9948,0.95933616,829.35223,545.33215,0.9814084,745.72174,476.69946,0.7613335
417,804.0883,564.9372,0.9457689,829.4551,545.33014,0.9833496,744.97076,476.4862,0.76639456
418,804.1924,564.99426,0.9624199,829.36584,545.5444,1.0,745.4988,476.80524,0.79317963
419,804.1316,565.07623,0.9498472,829.14233,545.6708,0.9988993,746.1316,477.225,0.84294665
420,803.99994,565.32025,0.9514196,829.41907,545.727,1.0,746.4114,476.70712,0.8526366
421,804.011,565.50433,0.9637922,829.3858,545.79004,1.0,745.63324,475.83926,0.83675444
422,804.01825,565.33746,0.9719154,829.4787,545.77716,1.0,745.398,476.7866,0.84724057
423,804.0182,564.8826,0.9521011,829.59094,545.7635,0.99270266,745.9488,476.72803,0.86700326
424,803.88275,565.123,0.9412825,829.53455,545.70123,0.98582023,745.9714,477.2703,0.90795887
425,804.1697,565.2074,0.95471936,829.8912,545.8729,0.995771,746.2913,477.33484,0.8749836
426,803.9817,565.09656,0.9434053,829.80975,545.7991,0.9880083,746.3513,477.59024,0.92437446
427,804.0161,565.2818,0.9604734,829.92065,546.09607,1.0,746.6876,477.39734,0.88885057
428,804.0184,565.317,0.9478727,829.8486,546.1047,0.99940354,746.9042,477.43268,0.8847291
429,803.84235,565.32355,0.95465726,829.9189,546.13196,1.0,746.7615,476.91714,0.8491513
430,803.94055,565.1199,0.93884724,830.2206,546.27734,0.99997586,746.55786,477.68353,0.9122463
431,804.16614,565.21326,0.9473565,830.01495,546.32404,0.9903072,746.7337,477.72586,0.90686375
432,804.0596,565.449,0.9365052,830.0242,546.1619,0.9898207,746.8273,478.3328,0.90329504
433,804.2962,565.33496,0.93289393,830.0814,546.1906,0.97512496,746.8963,478.0151,0.9118714
434,804.31476,565.23944,0.9397438,830.3159,546.42163,0.9954677,746.846,478.1345,0.8957654
435,804.1314,565.04694,0.940831,830.42377,546.2792,0.9866506,746.60425,477.9942,0.8978697
436,804.23364,565.4273,0.951516,830.2972,546.23944,0.9898464,746.53516,477.82816,0.90854913
437,804.351,565.3473,0.94331247,830.27704,546.3034,0.985699,746.5245,477.36853,0.87064934
438,804.4066,565.0094,0.9224672,830.18304,546.456,0.97834426,746.452,477.47086,0.8857866
439,804.37964,565.02704,0.956098,830.28656,546.3797,1.0,746.4711,477.27588,0.8707087
440,804.1814,565.15686,0.9447033,830.2903,546.4079,1.0,746.3307,477.4065,0.86639225
441,804.4933,565.03326,0.9353506,830.34564,546.24304,0.99279207,746.22516,477.53836,0.87758243
442,804.4876,565.2141,0.94932646,830.2492,546.35376,0.9979551,746.4235,477.58505,0.8829394
443,804.46765,565.17456,0.95221466,830.13336,546.24097,0.9968963,746.8335,477.0576,0.84307617
444,804.3888,564.68274,0.91096467,830.3041,546.3547,0.95978254,747.0669,477.53754,0.84198034
445,804.204,564.96606,0.9175953,830.18,546.4105,0.9651304,747.3128,477.39325,0.8622672
446,804.2945,565.13477,0.93580246,830.209,546.3859,0.9767459,747.1673,477.29047,0.88702124
447,804.0885,565.33606,0.9432724,830.1463,546.34143,0.97877234,746.91394,477.48962,0.87952644
448,804.1503,565.2797,0.93415993,830.2798,546.3572,0.9633129,747.0056,477.6089,0.89605254
449,804.21545,565.3962,0.9421311,830.201,546.432,0.98684746,747.0379,477.65784,0.87861675
450,804.1945,565.4082,0.9607816,830.296,546.56464,0.9846688,747.2421,477.47778,0.85995835
451,804.2951,565.0265,0.94472075,830.31006,546.5087,0.9763021,747.4419,477.18787,0.87469774
452,804.3428,565.20514,0.9523394,830.3205,546.34326,0.9843574,746.9234,477.4371,0.8751611
453,804.5308,565.0756,0.9434922,830.3404,546.2882,0.9805998,746.9511,477.05417,0.8591795
454,804.2747,564.8632,0.9325134,830.2395,546.2887,0.96872634,747.0598,477.17636,0.87873787
455,804.31323,565.1922,0.93247014,830.30444,546.368,0.98115164,747.85004,477.6639,0.8642237
456,804.2975,565.28546,0.95978624,830.685,546.48346,0.9849752,747.6539,477.39536,0.8758372
457,804.03436,565.1896,0.94579536,830.39075,546.34283,0.9838457,747.66943,477.1155,0.9040202
458,804.1512,564.9688,0.9537296,830.3995,546.60535,1.0,747.69415,477.03363,0.8905517
459,804.1878,565.2164,0.9500344,830.1779,546.45276,1.0,747.929,476.48193,0.8285063
460,804.21234,565.2787,0.9477924,830.19464,546.40063,0.98437405,748.21533,477.44177,0.88000447
461,804.092,565.2392,0.9390865,830.101,546.376,0.9857994,748.1807,477.37524,0.8829336
462,804.09247,565.3128,0.9401577,830.2459,546.3042,0.97090256,748.5906,477.09174,0.86109036
463,804.11237,565.16174,0.93351305,830.43005,546.41046,0.9822412,748.3889,475.69836,0.84337986
464,804.30273,564.9775,0.9446107,830.3414,546.4621,0.97602665,748.0778,476.14597,0.8419955
465,803.9874,565.2807,0.9395279,830.40656,546.4308,0.96318436,747.98114,476.13657,0.83698976
466,804.1132,565.17615,0.94205874,830.2198,546.51373,0.9866508,748.4646,475.90594,0.84640193
467,804.23315,565.1963,0.9319012,830.2234,546.6118,0.9804916,748.14606,476.13394,0.84626716
468,804.17664,565.4486,0.9424496,830.35406,546.62915,0.982064,748.7496,475.52567,0.78746694
469,804.25037,565.3544,0.94910926,830.13403,546.45123,0.97776216,748.83887,475.78024,0.8236222
470,804.2011,565.053,0.9585361,830.3895,546.7794,0.9832678,748.499,476.07205,0.86525464
471,804.41846,565.1206,0.9625743,830.1805,546.6039,0.99350053,748.7462,476.1101,0.853767
472,804.633,565.0879,0.9638349,830.29956,546.61163,0.98869175,748.84216,476.48425,0.8902711
473,804.29596,564.933,0.9502473,830.36816,546.4956,0.9813574,748.79517,476.36777,0.8685292
474,804.3679,564.9697,0.95243245,830.37317,546.48267,0.98441046,748.8814,477.01868,0.8634302
475,804.34937,565.16876,0.9494803,830.31396,546.5599,0.9801583,748.77264,476.87274,0.8628456
476,804.3957,564.89685,0.94796956,830.4443,546.48175,0.9847899,748.8419,476.87045,0.8755527
477,804.387,564.6787,0.92626464,830.54407,546.4212,0.9712667,748.93097,476.95218,0.87845135
478,804.225,565.1292,0.9372398,830.56824,546.4735,0.96820265,748.9133,476.69147,0.9010456
479,804.3371,565.5391,0.9615728,830.33344,546.619,0.98403144,749.13965,476.79605,0.8668223
480,804.22656,564.84125,0.9339506,830.29987,546.6754,0.97150046,749.0893,476.5029,0.87094176
481,804.3795,564.9388,0.941672,830.43085,546.6745,0.98294497,749.029,476.83322,0.8906857
482,803.9888,565.1176,0.93640965,830.19867,546.5212,0.98360896,748.8388,477.1813,0.8723232
483,804.14886,564.9994,0.94433016,830.18365,546.6962,0.9656394,748.84344,477.0925,0.88658816
484,804.2289,565.1489,0.9510552,830.23474,546.6016,0.96989006,748.85547,476.9111,0.89346826
485,804.2698,564.8504,0.93781286,830.4923,546.5092,0.9612196,748.83374,476.5915,0.89449143
486,804.4164,564.736,0.94773406,830.4417,546.69354,0.95316416,748.9125,476.54297,0.8935108
487,804.1599,565.44403,0.9559332,830.461,546.64294,0.94605595,749.0385,476.93222,0.8915248
488,804.10406,565.3231,0.95394415,830.29156,546.48706,0.9538607,748.58295,476.62393,0.9065522
489,804.38477,565.24084,0.95207506,830.3805,546.47626,0.95434934,748.8093,475.86676,0.8960232
490,804.4003,564.72064,0.92917126,830.386,546.21326,0.96735597,749.10754,475.78735,0.8967361
491,804.2262,565.29443,0.9510841,830.23035,546.30927,0.9691133,749.1285,476.5666,0.90272963
